Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1707001200.0 136.9 NA 265 244 346 209 NA NA NA 404 358 496 294 NA NA NA 6364 1000 1244 964 NA NA NA 6736 1165 1488 1256 NA NA
1707001200.0 1360.0 165 225 411 0 NA NA NA 268 315 585 0 NA NA NA 2450 302 1537 372 NA NA NA 1805 693 2105 550 NA NA NA
1707001200.0 1363.0 175 225 419 0 NA NA NA 286 317 566 0 NA NA NA 7683 386 1642 385 NA NA NA 3541 1043 2006 559 NA NA NA
1707001200.0 138.1 NA 310 158 0 NA NA NA NA 485 259 0 NA NA NA NA 993 257 260 NA NA NA NA 1115 321 303 NA NA NA
1707001200.0 138.2 NA 314 150 0 NA NA NA NA 498 256 0 NA NA NA NA 917 268 271 NA NA NA NA 664 454 352 NA NA NA
1707001200.0 138.3 NA 79 508 0 NA NA NA NA 132 703 0 NA NA NA NA 63 39527 325 NA NA NA NA 350 16948 488 NA NA NA
1707001200.0 138.4 NA 412 0 NA NA NA NA NA 592 0 NA NA NA NA NA 1303 339 NA NA NA NA NA 1180 423 NA NA NA NA
1707001200.0 138.5 NA 444 217 0 NA NA NA NA 646 329 0 NA NA NA NA 1557 390 342 NA NA NA NA 1500 520 425 NA NA NA
1707001200.0 140.004 NA 0 0 0 NA NA NA NA 0 0 0 NA NA NA NA 151 1946 495 NA NA NA NA 298 2458 675 NA NA NA
1707001200.0 140.006 NA 0 0 0 NA NA NA NA 0 0 0 NA NA NA NA 146 1967 501 NA NA NA NA 194 2554 732 NA NA NA
1707001200.0 140.007 NA 183 494 0 NA NA NA NA 272 693 0 NA NA NA NA 216 2372 494 NA NA NA NA 396 2605 618 NA NA NA
1707001200.0 140.021 NA 0 0 0 NA NA NA NA 0 0 0 NA NA NA NA 149 1995 506 NA NA NA NA 223 2401 673 NA NA NA
1707001200.0 140.103 NA 191 603 0 NA NA NA NA 267 932 0 NA NA NA NA 556 14876 335 NA NA NA NA 525 5574 545 NA NA NA
1707001200.0 140.104 NA 191 621 0 NA NA NA NA 276 897 0 NA NA NA NA 592 17811 338 NA NA NA NA 633 6411 499 NA NA NA
1707001200.0 140.201 NA 238 NA NA NA NA NA NA 345 NA NA NA NA NA NA 1425 NA NA NA NA NA NA 922 NA NA NA NA NA
1707001200.0 140.202 NA 276 NA NA NA NA NA NA 390 NA NA NA NA NA NA 1954 NA NA NA NA NA NA 1458 NA NA NA NA NA
1707001200.0 140.51 NA 104 272 0 NA NA NA NA 170 407 0 NA NA NA NA 348 1328 226 NA NA NA NA 456 1497 273 NA NA NA
1707001200.0 140.54 NA 419 0 NA NA NA NA NA 654 0 NA NA NA NA NA 1769 260 NA NA NA NA NA 2178 329 NA NA NA NA
1707001200.0 140.5611 NA 242 0 NA NA NA NA NA 359 0 NA NA NA NA NA 2194 154 NA NA NA NA NA 1481 206 NA NA NA NA
1707001200.0 140.57 NA 551 0 NA NA NA NA NA 731 0 NA NA NA NA NA 2137 324 NA NA NA NA NA 1893 587 NA NA NA NA
1707001200.0 140.6 NA 106 414 0 NA NA NA NA 161 620 0 NA NA NA NA 111 931 285 NA NA NA NA 202 1136 355 NA NA NA
1707001200.0 140.61 NA 389 0 NA NA NA NA NA 621 0 NA NA NA NA NA 1647 290 NA NA NA NA NA 1194 394 NA NA NA NA
1707001200.0 141.009 NA 0 0 0 NA NA NA NA 0 0 0 NA NA NA NA 887 3992 960 NA NA NA NA 717 3823 1067 NA NA NA
1707001200.0 141.036 NA 391 618 0 NA NA NA NA 533 800 0 NA NA NA NA 1538 5910 394 NA NA NA NA 1139 4056 561 NA NA NA
1707001200.0 141.105 NA 392 689 0 NA NA NA NA 546 944 0 NA NA NA NA 1578 6206 393 NA NA NA NA 1285 4505 630 NA NA NA
1707001200.0 141.113 NA 0 0 0 NA NA NA NA 0 0 0 NA NA NA NA 746 1257 550 NA NA NA NA 645 1691 725 NA NA NA
1707001200.0 144.6 NA 374 NA NA NA NA NA NA 515 NA NA NA NA NA NA 2595 NA NA NA NA NA NA 2869 NA NA NA NA NA
1707001200.0 148.0 134 249 453 0 NA NA NA 214 340 670 0 NA NA NA 746 528 1433 397 NA NA NA 1154 619 1514 488 NA NA NA
1707001200.0 149.0 141 267 462 0 NA NA NA 226 350 650 0 NA NA NA 929 860 1560 427 NA NA NA 1103 866 2332 585 NA NA NA
1707001200.0 158.0 146 229 485 121 0 NA NA 231 314 664 184 0 NA NA 1813 293 1491 239 449 NA NA 2234 476 1773 400 512 NA NA
1707001200.0 158.01 NA 224 0 NA NA NA NA NA 313 0 NA NA NA NA NA 1706 157 NA NA NA NA NA 1818 198 NA NA NA NA
1707001200.0 158.5 261 491 784 122 0 NA NA 419 755 1045 186 0 NA NA 20556 2163 31044 221 453 NA NA 21258 2585 16513 329 519 NA NA
1707001200.0 159.01 NA 213 0 NA NA NA NA NA 301 0 NA NA NA NA NA 1512 164 NA NA NA NA NA 1296 237 NA NA NA NA
1707001200.0 159.02 156 227 126 461 121 0 NA 236 315 175 648 182 0 NA 1986 282 155 1331 229 449 NA 2253 320 397 1836 310 677 NA
1707001200.0 159.03 141 213 114 271 198 NA NA 233 289 158 435 262 NA NA 1090 238 140 532 410 NA NA 1054 267 243 637 489 NA NA
1707001200.0 159.3 154 262 469 0 NA NA NA 229 346 648 0 NA NA NA 1842 377 1299 448 NA NA NA 1359 415 1461 614 NA NA NA
1707001200.0 160.1 155 290 487 0 NA NA NA 236 380 680 0 NA NA NA 1984 654 1344 443 NA NA NA 1335 466 1460 599 NA NA NA
1707001200.0 160.4 152 284 485 0 NA NA NA 232 377 689 0 NA NA NA 1508 647 1331 436 NA NA NA 1199 575 1475 695 NA NA NA
1707001200.0 160.501 174 261 146 507 192 NA NA 255 349 199 784 265 NA NA 3173 413 154 1655 427 NA NA 3537 409 284 1942 541 NA NA
1707001200.0 2017.13 513 0 NA NA NA NA NA 656 0 NA NA NA NA NA 911 374 NA NA NA NA NA 961 462 NA NA NA NA NA
1707001200.0 2017.4 495 0 203 168 NA NA NA 650 0 291 250 NA NA NA 951 262 595 411 NA NA NA 1354 329 701 589 NA NA NA
1707001200.0 2017.5 455 0 206 168 NA NA NA 617 0 289 249 NA NA NA 930 268 605 411 NA NA NA 1289 359 916 575 NA NA NA
