Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1706396400.0 4.26 NA 184 0 NA NA NA 206 0 NA NA NA 2137 387 NA NA NA 2633 427 NA NA
1706396400.0 4.27 NA 184 0 NA NA NA 207 0 NA NA NA 2208 316 NA NA NA 2300 354 NA NA
1706396400.0 4.28 NA 191 0 NA NA NA 222 0 NA NA NA 1168 503 NA NA NA 1640 555 NA NA
1706396400.0 4.29 NA 114 191 0 107 NA 146 222 0 134 NA 460 2382 450 779 NA 1872 2958 498 839
1706396400.0 4.34 NA 200 0 NA NA NA 225 0 NA NA NA 2262 549 NA NA NA 2649 597 NA NA
1706396400.0 4.35 NA 179 0 NA NA NA 210 0 NA NA NA 3011 395 NA NA NA 3966 436 NA NA
1706396400.0 4.36 NA 185 0 NA NA NA 206 0 NA NA NA 2308 318 NA NA NA 2682 343 NA NA
1706396400.0 4.41 NA 123 207 0 NA NA 148 238 0 NA NA 885 4241 487 NA NA 922 4341 515 NA
1706396400.0 4.42 NA 125 210 0 NA NA 151 238 0 NA NA 993 5109 426 NA NA 1058 5219 447 NA
1706396400.0 4.43 NA 124 203 0 NA NA 147 239 0 NA NA 624 3077 432 NA NA 664 3194 452 NA
1706396400.0 4.44 NA 122 203 0 NA NA 147 239 0 NA NA 809 3792 415 NA NA 852 3900 435 NA
1706396400.0 4.45 NA 126 208 0 NA NA 151 238 0 NA NA 1068 5208 428 NA NA 1132 5405 451 NA
1706396400.0 4.51 NA 123 211 0 NA NA 149 239 0 NA NA 665 4750 441 NA NA 731 4875 463 NA
1706396400.0 4.52 NA 121 203 0 NA NA 152 238 0 NA NA 1288 6128 427 NA NA 2188 7293 455 NA
1706396400.0 4.53 NA 122 203 0 NA NA 152 238 0 NA NA 1244 5358 424 NA NA 2002 6695 463 NA
1706396400.0 4.54 NA 122 206 0 NA NA 149 242 0 NA NA 1127 5548 416 NA NA 1879 6369 496 NA
1706396400.0 4.55 NA 123 204 0 NA NA 152 238 0 NA NA 1513 6164 426 NA NA 2173 7331 447 NA
1706396400.0 4.58 NA 193 0 NA NA NA 233 0 NA NA NA 3277 368 NA NA NA 4153 403 NA NA
1706396400.0 4.6 NA 184 0 NA NA NA 206 0 NA NA NA 1402 198 NA NA NA 1814 277 NA NA
1706396400.0 4.61 NA 116 207 0 NA NA 150 243 0 NA NA 762 5549 428 NA NA 2039 6554 491 NA
1706396400.0 4.62 NA 124 210 0 NA NA 151 238 0 NA NA 977 4722 390 NA NA 1051 4792 411 NA
1706396400.0 4.63 NA 125 203 0 NA NA 150 238 0 NA NA 1356 5898 355 NA NA 1440 5979 377 NA
1706396400.0 4.64 NA 116 204 0 NA NA 151 238 0 NA NA 1212 5896 413 NA NA 2576 6462 444 NA
1706396400.0 4.65 NA 120 211 0 NA NA 154 256 0 NA NA 1797 7888 423 NA NA 2826 8255 453 NA
1706396400.0 4.68 NA 187 0 NA NA NA 232 0 NA NA NA 4811 347 NA NA NA 5351 399 NA NA
1706396400.0 4.71 NA 123 201 0 84 NA 147 238 0 112 NA 506 3995 366 348 NA 567 4076 387 372
1706396400.0 4.72 NA 118 201 0 84 NA 148 238 0 108 NA 992 4942 411 421 NA 2028 6572 459 495
1706396400.0 4.73 NA 119 202 0 85 NA 152 244 0 112 NA 1247 5834 412 488 NA 2312 6422 440 527
1706396400.0 4.74 NA 124 209 0 84 NA 150 238 0 112 NA 989 4976 452 417 NA 1102 5081 505 450
1706396400.0 4.75 NA 118 202 0 84 NA 151 238 0 109 NA 1241 5307 406 446 NA 2703 6329 439 486
1706396400.0 4.76 NA 197 0 NA NA NA 230 0 NA NA NA 5361 330 NA NA NA 6134 366 NA NA
1706396400.0 4.78 NA 196 0 NA NA NA 233 0 NA NA NA 3752 302 NA NA NA 4066 321 NA NA
1706396400.0 400.0 263 0 NA NA NA 302 0 NA NA NA 1203 101 NA NA NA 1378 129 NA NA NA
1706396400.0 4006.0 63 147 NA NA NA 81 187 NA NA NA 758 262 NA NA NA 788 330 NA NA NA
1706396400.0 4007.0 66 148 NA NA NA 85 187 NA NA NA 456 268 NA NA NA 491 335 NA NA NA
1706396400.0 4008.0 67 148 NA NA NA 86 187 NA NA NA 537 262 NA NA NA 575 330 NA NA NA
1706396400.0 401.0 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA
1706396400.0 5.1 238 0 NA NA NA 276 0 NA NA NA 716 85 NA NA NA 777 112 NA NA NA
1706396400.0 5.2 221 0 NA NA NA 259 0 NA NA NA 536 74 NA NA NA 611 93 NA NA NA
1706396400.0 5.3 221 0 NA NA NA 259 0 NA NA NA 544 71 NA NA NA 619 86 NA NA NA
1706396400.0 5.4 233 0 NA NA NA 272 0 NA NA NA 617 79 NA NA NA 680 95 NA NA NA
1706396400.0 5.5 233 0 NA NA NA 272 0 NA NA NA 593 79 NA NA NA 670 95 NA NA NA
1706396400.0 5.6 237 0 NA NA NA 275 0 NA NA NA 698 83 NA NA NA 761 97 NA NA NA
1706396400.0 5.7 231 0 NA NA NA 271 0 NA NA NA 590 78 NA NA NA 672 95 NA NA NA
1706396400.0 50000.0 NA 125 205 NA NA NA 150 243 NA NA NA 760 5478 NA NA NA 807 5641 NA NA
1706396400.0 501.0 37 0 NA NA NA 49 0 NA NA NA 12 11 NA NA NA 28 23 NA NA NA
1706396400.0 502.0 37 0 NA NA NA 49 0 NA NA NA 17 10 NA NA NA 32 20 NA NA NA
1706396400.0 50203.0 77 155 NA NA NA 97 194 NA NA NA 2242 251 NA NA NA 2301 532 NA NA NA
1706396400.0 50204.0 77 155 NA NA NA 96 194 NA NA NA 2597 257 NA NA NA 2704 623 NA NA NA
1706396400.0 503.0 38 0 NA NA NA 51 0 NA NA NA 63 10 NA NA NA 80 23 NA NA NA
1706396400.0 504.0 38 0 NA NA NA 52 0 NA NA NA 37 10 NA NA NA 52 18 NA NA NA
1706396400.0 505.0 38 0 NA NA NA 52 0 NA NA NA 40 10 NA NA NA 54 24 NA NA NA
1706396400.0 506.0 38 0 NA NA NA 51 0 NA NA NA 35 10 NA NA NA 49 19 NA NA NA
1706396400.0 507.0 38 0 NA NA NA 51 0 NA NA NA 63 10 NA NA NA 76 22 NA NA NA
1706396400.0 508.0 38 0 NA NA NA 51 0 NA NA NA 32 10 NA NA NA 46 19 NA NA NA
1706396400.0 509.0 37 0 NA NA NA 51 0 NA NA NA 27 11 NA NA NA 44 24 NA NA NA
1706396400.0 510.0 38 0 NA NA NA 51 0 NA NA NA 114 10 NA NA NA 132 22 NA NA NA
1706396400.0 511.0 33 0 NA NA NA 55 0 NA NA NA 257 11 NA NA NA 274 29 NA NA NA
1706396400.0 512.0 0 NA NA NA NA 0 NA NA NA NA 8 NA NA NA NA 79 NA NA NA NA
1706396400.0 513.0 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA
1706396400.0 514.0 38 0 NA NA NA 51 0 NA NA NA 36 10 NA NA NA 50 23 NA NA NA
1706396400.0 515.0 0 NA NA NA NA 0 NA NA NA NA 8 NA NA NA NA 84 NA NA NA NA
1706396400.0 516.0 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA
1706396400.0 517.0 38 0 NA NA NA 52 0 NA NA NA 41 10 NA NA NA 56 19 NA NA NA
1706396400.0 518.0 0 NA NA NA NA 0 NA NA NA NA 9 NA NA NA NA 132 NA NA NA NA
1706396400.0 519.0 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA
1706396400.0 520.0 38 0 NA NA NA 51 0 NA NA NA 39 10 NA NA NA 52 19 NA NA NA
1706396400.0 522.0 0 NA NA NA NA 0 NA NA NA NA 9 NA NA NA NA 80 NA NA NA NA
1706396400.0 523.0 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA
1706396400.0 524.0 33 0 NA NA NA 52 0 NA NA NA 39 11 NA NA NA 64 28 NA NA NA
1706396400.0 525.0 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA
1706396400.0 526.0 0 NA NA NA NA 0 NA NA NA NA 9 NA NA NA NA 81 NA NA NA NA
1706396400.0 527.0 39 0 NA NA NA 52 0 NA NA NA 40 10 NA NA NA 56 22 NA NA NA
1706396400.0 528.0 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA 0 NA NA NA NA
1706396400.0 529.0 0 NA NA NA NA 0 NA NA NA NA 8 NA NA NA NA 80 NA NA NA NA
1706396400.0 530.0 38 0 NA NA NA 52 0 NA NA NA 41 10 NA NA NA 56 23 NA NA NA
1706396400.0 531.0 63 0 NA NA NA 162 0 NA NA NA 36 10 NA NA NA 55 20 NA NA NA
1706396400.0 541.0 47 0 NA NA NA 62 0 NA NA NA 54 10 NA NA NA 71 23 NA NA NA
1706396400.0 542.0 47 0 NA NA NA 62 0 NA NA NA 51 10 NA NA NA 65 22 NA NA NA
1706396400.0 544.0 47 0 NA NA NA 62 0 NA NA NA 50 10 NA NA NA 67 21 NA NA NA
1706396400.0 545.0 47 0 NA NA NA 62 0 NA NA NA 49 10 NA NA NA 66 21 NA NA NA
1706396400.0 7.0 60 0 0 0 0 74 0 0 0 0 356 278 168 73 308 389 333 213 99 343
