Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1707084000.0 140.57 NA 543 0 NA NA NA NA NA 755 0 NA NA NA NA NA 2093 300 NA NA NA NA NA 2081 343 NA NA NA NA
1707084000.0 140.6 NA 93 412 0 NA NA NA NA 137 622 0 NA NA NA NA 98 831 288 NA NA NA NA 178 1017 490 NA NA NA
1707084000.0 140.61 NA 388 0 NA NA NA NA NA 634 0 NA NA NA NA NA 1565 280 NA NA NA NA NA 1161 343 NA NA NA NA
1707084000.0 144.6 NA 363 NA NA NA NA NA NA 516 NA NA NA NA NA NA 2454 NA NA NA NA NA NA 2579 NA NA NA NA NA
1707084000.0 148.0 123 239 437 0 NA NA NA 219 342 643 0 NA NA NA 744 527 1414 394 NA NA NA 954 1193 2044 478 NA NA NA
1707084000.0 149.0 132 257 451 0 NA NA NA 231 363 645 0 NA NA NA 777 800 1439 397 NA NA NA 748 1297 2085 472 NA NA NA
1707084000.0 158.01 NA 211 0 NA NA NA NA NA 326 0 NA NA NA NA NA 1514 156 NA NA NA NA NA 1315 428 NA NA NA NA
1707084000.0 158.3 NA 262 483 0 NA NA NA NA 366 697 0 NA NA NA NA 362 1421 424 NA NA NA NA 358 1829 500 NA NA NA
1707084000.0 159.0 102 218 447 111 0 NA NA 244 312 635 188 0 NA NA 1895 272 1172 209 418 NA NA 2920 459 1341 320 585 NA NA
1707084000.0 159.1 149 259 464 0 NA NA NA 247 348 665 0 NA NA NA 2395 407 1277 428 NA NA NA 1433 582 1813 653 NA NA NA
1707084000.0 159.3 147 257 463 0 NA NA NA 242 353 673 0 NA NA NA 1749 386 1209 416 NA NA NA 1211 608 1393 588 NA NA NA
1707084000.0 160.0 139 230 453 111 0 NA NA 240 326 664 184 0 NA NA 1490 295 1122 213 412 NA NA 1573 510 1367 426 515 NA NA
1707084000.0 160.02 138 220 109 447 111 0 NA 241 329 150 646 190 0 NA 1368 295 131 1106 205 397 NA 1426 472 215 1636 384 439 NA
1707084000.0 160.1 146 285 477 0 NA NA NA 245 399 693 0 NA NA NA 1920 542 1223 409 NA NA NA 1356 502 1306 452 NA NA NA
1707084000.0 160.2 112 287 475 0 NA NA NA 244 398 684 0 NA NA NA 1546 544 1233 424 NA NA NA 1282 610 1755 645 NA NA NA
1707084000.0 160.3 146 281 479 0 NA NA NA 249 393 677 0 NA NA NA 1328 523 1179 402 NA NA NA 1016 593 1205 446 NA NA NA
1707084000.0 2.0 162 177 292 NA NA NA NA 295 265 417 NA NA NA NA 2288 364 1024 NA NA NA NA 1216 529 1259 NA NA NA NA
1707084000.0 200.0 NA 238 393 0 NA NA NA NA 364 585 0 NA NA NA NA 573 1855 381 NA NA NA NA 1032 2510 596 NA NA NA
1707084000.0 2017.11 489 0 196 156 NA NA NA 631 0 282 254 NA NA NA 982 256 644 351 NA NA NA 773 430 694 525 NA NA NA
1707084000.0 2017.13 495 0 NA NA NA NA NA 640 0 NA NA NA NA NA 867 326 NA NA NA NA NA 952 415 NA NA NA NA NA
1707084000.0 2017.4 490 0 188 153 NA NA NA 639 0 288 247 NA NA NA 837 241 543 325 NA NA NA 1149 371 796 344 NA NA NA
1707084000.0 2017.8 205 NA NA NA NA NA NA 337 NA NA NA NA NA NA 642 NA NA NA NA NA NA 566 NA NA NA NA NA NA
1707084000.0 2018.11 489 0 198 160 NA NA NA 666 0 278 255 NA NA NA 1041 252 655 368 NA NA NA 992 453 684 564 NA NA NA
1707084000.0 2018.13 473 0 NA NA NA NA NA 650 0 NA NA NA NA NA 894 332 NA NA NA NA NA 1070 497 NA NA NA NA NA
1707084000.0 2018.2 409 0 182 154 NA NA NA 569 0 276 250 NA NA NA 768 235 516 344 NA NA NA 825 487 702 545 NA NA NA
1707084000.0 2018.3 408 0 188 156 NA NA NA 559 0 280 250 NA NA NA 761 233 511 351 NA NA NA 992 404 707 505 NA NA NA
1707084000.0 2018.5 472 0 195 154 NA NA NA 648 0 287 252 NA NA NA 836 240 527 353 NA NA NA 1140 348 701 525 NA NA NA
1707084000.0 202.0 NA 252 442 0 NA NA NA NA 373 616 0 NA NA NA NA 660 2108 379 NA NA NA NA 781 2332 589 NA NA NA
1707084000.0 205.0 NA 255 410 0 NA NA NA NA 364 571 0 NA NA NA NA 617 1869 357 NA NA NA NA 782 2283 420 NA NA NA
1707084000.0 20834.0 NA 608 548 0 208 NA NA NA 778 748 0 309 NA NA NA 1995 2691 469 1099 NA NA NA 1662 2833 543 1360 NA NA
1707084000.0 20834.502 NA 606 284 0 NA NA NA NA 811 648 0 NA NA NA NA 2066 1238 206 NA NA NA NA 2048 1158 433 NA NA NA
1707084000.0 24834.21 NA 415 323 235 NA NA NA NA 631 453 344 NA NA NA NA 1774 1441 1281 NA NA NA NA 1436 1431 1322 NA NA NA
1707084000.0 24834.911 180 607 498 0 199 NA NA 285 769 786 0 299 NA NA 8193 4987 5328 1465 554 NA NA 4152 3042 3789 1856 813 NA NA
1707084000.0 2500.0 NA 221 0 NA NA NA NA NA 349 0 NA NA NA NA NA 18993 144 NA NA NA NA NA 6421 300 NA NA NA NA
1707084000.0 2500.001 NA 270 0 NA NA NA NA NA 476 0 NA NA NA NA NA 21894 139 NA NA NA NA NA 7267 188 NA NA NA NA
