Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1707001200.0 136.73 NA 194 304 0 NA NA 226 360 0 NA NA 2743 6523 756 NA NA 3299 6694 782 NA
1707001200.0 136.731 NA 195 314 0 NA NA 235 363 0 NA NA 2823 6679 782 NA NA 3388 6833 805 NA
1707001200.0 136.734 NA 191 285 0 NA NA 231 339 0 NA NA 2802 6472 750 NA NA 3357 6644 771 NA
1707001200.0 145.0 NA 261 319 0 NA NA 302 359 0 NA NA 2181 1912 183 NA NA 2242 2004 206 NA
1707001200.0 2.0 75 100 153 NA NA 100 146 190 NA NA 3741 255 888 NA NA 3811 280 924 NA NA
1707001200.0 204.0 77 116 235 0 NA 97 151 274 0 NA 2415 466 772 326 NA 2472 555 914 340 NA
1707001200.0 25.0 NA 108 239 0 105 NA 146 274 0 124 NA 1590 1932 396 78 NA 1626 2007 413 83
1707001200.0 250202.0 NA 258 324 0 NA NA 332 366 0 NA NA 12138 2991 1184 NA NA 12859 3116 1217 NA
1707001200.0 250403.0 266 0 134 NA NA 313 0 157 NA NA 791 176 460 NA NA 911 188 535 NA NA
1707001200.0 250406.0 267 0 135 NA NA 313 0 155 NA NA 623 178 458 NA NA 708 188 521 NA NA
1707001200.0 250407.0 251 0 134 NA NA 293 0 157 NA NA 601 152 476 NA NA 721 164 549 NA NA
1707001200.0 25210.0 90 242 360 0 NA 157 284 398 0 NA 2863 1756 2634 1248 NA 4536 2225 3097 1273 NA
1707001200.0 25211.0 87 240 370 0 NA 157 282 407 0 NA 2508 2161 3188 1235 NA 4103 2923 3804 1281 NA
1707001200.0 25212.0 86 233 353 0 NA 157 281 403 0 NA 2538 2105 2899 1189 NA 4499 2730 3455 1218 NA
1707001200.0 25213.0 86 234 358 0 NA 157 279 413 0 NA 3590 2307 2999 1145 NA 5515 2894 3468 1166 NA
1707001200.0 280.0 108 102 212 0 NA 169 148 254 0 NA 3783 266 354 313 NA 3942 305 410 326 NA
1707001200.0 300.0 105 240 321 0 NA 134 282 355 0 NA 1824 793 1430 156 NA 1933 903 1561 167 NA
1707001200.0 301.0 105 239 307 0 NA 136 284 355 0 NA 2403 791 1476 150 NA 2801 899 1572 160 NA
1707001200.0 302.0 105 236 305 0 NA 136 284 356 0 NA 1538 780 1464 150 NA 1669 932 1604 160 NA
1707001200.0 39.0 NA 107 231 0 NA NA 146 258 0 NA NA 1604 2810 406 NA NA 1645 2920 428 NA
1707001200.0 4.41 NA 54 254 0 NA NA 73 292 0 NA NA 114 3670 317 NA NA 126 3778 331 NA
1707001200.0 4.51 NA 54 259 0 NA NA 75 309 0 NA NA 116 3907 377 NA NA 129 3992 400 NA
1707001200.0 4.71 NA 53 248 0 NA NA 74 294 0 NA NA 110 3369 314 NA NA 121 3470 335 NA
1707001200.0 4.72 NA 52 255 0 NA NA 73 293 0 NA NA 118 4040 343 NA NA 143 4113 366 NA
1707001200.0 4.78 NA 62 246 0 NA NA 82 293 0 NA NA 103 3740 310 NA NA 113 3871 325 NA
1707001200.0 50202.0 NA 129 306 0 NA NA 157 343 0 NA NA 997 1952 343 NA NA 1357 2270 354 NA
