Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1707084000.0 134.91 NA 108 402 0 NA NA NA NA 184 562 0 NA NA NA NA 161 3592 292 NA NA NA NA 217 2269 333 NA NA NA
1707084000.0 134.912 NA 104 401 0 NA NA NA NA 178 554 0 NA NA NA NA 153 3093 296 NA NA NA NA 270 2547 359 NA NA NA
1707084000.0 1340.0 NA 228 403 0 NA NA NA NA 317 552 0 NA NA NA NA 324 1409 327 NA NA NA NA 446 1741 406 NA NA NA
1707084000.0 1341.0 NA 243 416 0 NA NA NA NA 338 572 0 NA NA NA NA 371 1879 352 NA NA NA NA 481 2239 391 NA NA NA
1707084000.0 1349.0 NA 198 408 0 NA NA NA NA 322 552 0 NA NA NA NA 348 1413 340 NA NA NA NA 920 1739 406 NA NA NA
1707084000.0 135.13 430 0 NA NA NA NA NA 578 0 NA NA NA NA NA 835 298 NA NA NA NA NA 979 412 NA NA NA NA NA
1707084000.0 135.6 432 0 201 168 NA NA NA 561 0 282 253 NA NA NA 847 228 585 400 NA NA NA 905 318 747 421 NA NA NA
1707084000.0 135.8 193 NA NA NA NA NA NA 295 NA NA NA NA NA NA 640 NA NA NA NA NA NA 467 NA NA NA NA NA NA
1707084000.0 1350.0 NA 233 406 0 NA NA NA NA 324 559 0 NA NA NA NA 340 1472 348 NA NA NA NA 508 2261 397 NA NA NA
1707084000.0 1354.0 NA 229 414 0 NA NA NA NA 323 582 0 NA NA NA NA 357 1527 335 NA NA NA NA 631 1984 384 NA NA NA
1707084000.0 1355.0 NA 237 402 0 NA NA NA NA 319 564 0 NA NA NA NA 351 1561 361 NA NA NA NA 394 2262 537 NA NA NA
1707084000.0 1356.0 170 227 446 0 214 NA NA 270 313 613 0 316 NA NA 1513 333 1510 347 590 NA NA 1196 599 1810 499 693 NA NA
1707084000.0 136.72412 NA 278 0 NA NA NA NA NA 382 0 NA NA NA NA NA 1696 151 NA NA NA NA NA 1537 337 NA NA NA NA
1707084000.0 136.733 NA 256 136 0 NA NA NA NA 408 205 0 NA NA NA NA 829 253 203 NA NA NA NA 725 480 271 NA NA NA
1707084000.0 136.76111 NA 259 0 NA NA NA NA NA 373 0 NA NA NA NA NA 1701 145 NA NA NA NA NA 1415 206 NA NA NA NA
1707084000.0 136.764 NA 167 463 0 NA NA NA NA 248 679 0 NA NA NA NA 401 11878 244 NA NA NA NA 445 4858 311 NA NA NA
1707084000.0 136.77211 NA 260 0 NA NA NA NA NA 366 0 NA NA NA NA NA 1648 148 NA NA NA NA NA 1287 201 NA NA NA NA
1707084000.0 136.7801 NA 192 0 NA NA NA NA NA 283 0 NA NA NA NA NA 469 159 NA NA NA NA NA 680 208 NA NA NA NA
1707084000.0 136.7803 NA 201 0 NA NA NA NA NA 281 0 NA NA NA NA NA 583 158 NA NA NA NA NA 1032 243 NA NA NA NA
1707084000.0 136.83 NA 190 549 0 NA NA NA NA 274 804 0 NA NA NA NA 440 13204 333 NA NA NA NA 445 4713 423 NA NA NA
1707084000.0 136.8311 NA 261 0 NA NA NA NA NA 347 0 NA NA NA NA NA 1737 146 NA NA NA NA NA 1306 212 NA NA NA NA
1707084000.0 136.83111 NA 258 0 NA NA NA NA NA 365 0 NA NA NA NA NA 1804 149 NA NA NA NA NA 1512 236 NA NA NA NA
1707084000.0 136.875 NA 191 537 0 NA NA NA NA 273 786 0 NA NA NA NA 416 10527 338 NA NA NA NA 458 4177 392 NA NA NA
1707084000.0 136.8855 NA 192 154 0 NA NA NA NA 271 300 0 NA NA NA NA 341 492 136 NA NA NA NA 340 655 185 NA NA NA
1707084000.0 136.88811 NA 231 0 NA NA NA NA NA 369 0 NA NA NA NA NA 1751 151 NA NA NA NA NA 1523 231 NA NA NA NA
1707084000.0 136.8885 NA 191 152 0 NA NA NA NA 264 296 0 NA NA NA NA 342 512 145 NA NA NA NA 339 823 206 NA NA NA
1707084000.0 136.897 NA 303 131 0 NA NA NA NA 477 203 0 NA NA NA NA 845 218 258 NA NA NA NA 672 411 305 NA NA NA
1707084000.0 136.899 NA 317 169 0 NA NA NA NA 515 290 0 NA NA NA NA 1070 250 261 NA NA NA NA 756 408 352 NA NA NA
1707084000.0 136.9 NA 259 242 342 216 NA NA NA 397 353 490 289 NA NA NA 6483 992 1251 840 NA NA NA 6916 1097 1410 1323 NA NA
1707084000.0 1365.0 NA 230 410 0 NA NA NA NA 326 573 0 NA NA NA NA 356 1464 351 NA NA NA NA 660 2125 472 NA NA NA
1707084000.0 138.1 NA 310 158 0 NA NA NA NA 489 260 0 NA NA NA NA 892 242 263 NA NA NA NA 706 404 363 NA NA NA
1707084000.0 138.2 NA 311 158 0 NA NA NA NA 493 253 0 NA NA NA NA 909 242 254 NA NA NA NA 655 398 305 NA NA NA
1707084000.0 138.3 NA 80 431 0 NA NA NA NA 134 681 0 NA NA NA NA 60 37983 311 NA NA NA NA 256 16686 418 NA NA NA
1707084000.0 138.4 NA 407 0 NA NA NA NA NA 596 0 NA NA NA NA NA 1271 327 NA NA NA NA NA 1035 408 NA NA NA NA
1707084000.0 138.5 NA 390 219 0 NA NA NA NA 646 334 0 NA NA NA NA 1548 368 335 NA NA NA NA 2004 491 447 NA NA NA
1707084000.0 139901.0 NA 236 413 0 NA NA NA NA 314 549 0 NA NA NA NA 347 1480 363 NA NA NA NA 501 1839 510 NA NA NA
1707084000.0 139902.0 NA 239 412 0 NA NA NA NA 322 572 0 NA NA NA NA 355 1580 350 NA NA NA NA 492 1925 416 NA NA NA
1707084000.0 13992502.0 NA 430 643 0 NA NA NA NA 567 924 0 NA NA NA NA 1554 2934 369 NA NA NA NA 1053 2337 450 NA NA NA
1707084000.0 140.001 NA 192 443 0 NA NA NA NA 273 680 0 NA NA NA NA 297 2071 295 NA NA NA NA 360 2337 370 NA NA NA
